"id","opportunity","percentile","cutoff","accessibility"
"way/617697219","hospital",50,30,0
"way/617697220","hospital",50,30,0
"way/617697221","hospital",50,30,0
"way/617697224","hospital",50,30,0
"way/617697229","hospital",50,30,0
"way/617773325","hospital",50,30,0
"way/617773326","hospital",50,30,0
"way/617784359","hospital",50,30,1
"way/617837072","hospital",50,30,1
"way/617837075","hospital",50,30,1
"way/617837077","hospital",50,30,1
"way/617837079","hospital",50,30,1
"way/617837081","hospital",50,30,1
"way/617837082","hospital",50,30,1
"way/617837084","hospital",50,30,1
"way/617837086","hospital",50,30,1
"way/617837087","hospital",50,30,1
"way/617920125","hospital",50,30,5
"way/617920126","hospital",50,30,5
"way/617920127","hospital",50,30,5
"way/617920128","hospital",50,30,5
"way/617920129","hospital",50,30,5
"way/617920130","hospital",50,30,5
"way/617920131","hospital",50,30,5
"way/617920132","hospital",50,30,5
"way/617920133","hospital",50,30,4
"way/617920134","hospital",50,30,4
"way/617920135","hospital",50,30,4
"way/617920136","hospital",50,30,4
"way/617920137","hospital",50,30,4
"way/617920138","hospital",50,30,4
"way/617923560","hospital",50,30,4
"way/617923561","hospital",50,30,5
"way/617923563","hospital",50,30,5
"way/617928276","hospital",50,30,4
"way/617928277","hospital",50,30,4
"way/617928278","hospital",50,30,4
"way/617928279","hospital",50,30,4
"way/617928280","hospital",50,30,4
"way/617928281","hospital",50,30,4
"way/617928282","hospital",50,30,4
"way/618036781","hospital",50,30,1
"way/618036785","hospital",50,30,1
"way/618126503","hospital",50,30,4
"way/618126504","hospital",50,30,4
"way/618126505","hospital",50,30,4
"way/618126506","hospital",50,30,4
"way/618126507","hospital",50,30,4
"way/618126508","hospital",50,30,4
"way/618126510","hospital",50,30,4
"way/618126511","hospital",50,30,4
"way/618126512","hospital",50,30,4
"way/618126513","hospital",50,30,4
"way/618126514","hospital",50,30,3
"way/618132490","hospital",50,30,3
"way/618132492","hospital",50,30,2
"way/618132493","hospital",50,30,2
"way/618133408","hospital",50,30,4
"way/618320417","hospital",50,30,0
"way/618320421","hospital",50,30,0
"way/618320427","hospital",50,30,0
"way/618320428","hospital",50,30,0
"way/618320429","hospital",50,30,0
"way/618320430","hospital",50,30,0
"way/618404495","hospital",50,30,2
"way/618469926","hospital",50,30,0
"way/618584029","hospital",50,30,2
"way/618584030","hospital",50,30,2
"way/618584031","hospital",50,30,2
"way/618584032","hospital",50,30,2
"way/618584033","hospital",50,30,2
"way/618584356","hospital",50,30,0
"way/618708385","hospital",50,30,2
"way/618708386","hospital",50,30,2
"way/618708387","hospital",50,30,2
"way/618708388","hospital",50,30,2
"way/618708389","hospital",50,30,2
"way/618708390","hospital",50,30,2
"way/618708391","hospital",50,30,2
"way/618708392","hospital",50,30,2
"way/618710346","hospital",50,30,2
"way/618710347","hospital",50,30,2
"way/618710348","hospital",50,30,2
"way/618710349","hospital",50,30,2
"way/618710350","hospital",50,30,2
"way/618712586","hospital",50,30,2
"way/619006032","hospital",50,30,0
"way/619006033","hospital",50,30,0
"way/619006034","hospital",50,30,0
"way/619021601","hospital",50,30,2
"way/619021602","hospital",50,30,2
"way/619021603","hospital",50,30,2
"way/619021604","hospital",50,30,4
"way/619021605","hospital",50,30,4
"way/619021606","hospital",50,30,4
"way/619021607","hospital",50,30,4
"way/619265531","hospital",50,30,0
"way/619265535","hospital",50,30,0
"way/619346177","hospital",50,30,4
"way/619346178","hospital",50,30,4
"way/619346179","hospital",50,30,4
"way/619346180","hospital",50,30,4
"way/619346181","hospital",50,30,4
"way/619426979","hospital",50,30,1
"way/619426980","hospital",50,30,0
"way/619426984","hospital",50,30,0
"way/619426987","hospital",50,30,0
"way/619426988","hospital",50,30,0
"way/619426989","hospital",50,30,0
"way/619426990","hospital",50,30,0
"way/619600012","hospital",50,30,4
"way/619600013","hospital",50,30,4
"way/619600014","hospital",50,30,4
"way/619600015","hospital",50,30,4
"way/619600016","hospital",50,30,4
"way/619600017","hospital",50,30,4
"way/619656711","hospital",50,30,4
"way/619656712","hospital",50,30,4
"way/619656713","hospital",50,30,4
"way/619656714","hospital",50,30,4
"way/619656715","hospital",50,30,4
"way/619656716","hospital",50,30,4
"way/619683882","hospital",50,30,4
"way/619683884","hospital",50,30,4
"way/619683887","hospital",50,30,4
"way/619683890","hospital",50,30,4
"way/620090208","hospital",50,30,0
"way/620090209","hospital",50,30,0
"way/620090210","hospital",50,30,0
"way/620090211","hospital",50,30,0
"way/620090212","hospital",50,30,0
"way/620090213","hospital",50,30,0
"way/621318987","hospital",50,30,1
"way/621621992","hospital",50,30,1
"way/621621993","hospital",50,30,1
"way/621621994","hospital",50,30,1
"way/621621995","hospital",50,30,1
"way/621622003","hospital",50,30,1
"way/621622009","hospital",50,30,1
"way/621622010","hospital",50,30,1
"way/621622011","hospital",50,30,1
"way/621838002","hospital",50,30,0
"way/622159513","hospital",50,30,3
"way/622552687","hospital",50,30,3
"way/622552688","hospital",50,30,3
"way/622822481","hospital",50,30,3
"way/623248614","hospital",50,30,3
"way/623248615","hospital",50,30,3
"way/623248616","hospital",50,30,3
"way/623248617","hospital",50,30,3
"way/623248618","hospital",50,30,3
"way/623248620","hospital",50,30,3
"way/623277358","hospital",50,30,3
"way/623277359","hospital",50,30,3
"way/623277362","hospital",50,30,3
"way/623277363","hospital",50,30,3
"way/623277364","hospital",50,30,3
"way/623277365","hospital",50,30,3
"way/623519883","hospital",50,30,0
"way/623519886","hospital",50,30,0
"way/623548451","hospital",50,30,0
"way/624157858","hospital",50,30,4
"way/624168390","hospital",50,30,3
"way/624168391","hospital",50,30,3
"way/624408186","hospital",50,30,1
"way/624435278","hospital",50,30,0
"way/624602485","hospital",50,30,3
"way/624602486","hospital",50,30,3
"way/625129383","hospital",50,30,4
"way/625592220","hospital",50,30,0
"way/625782797","hospital",50,30,1
"way/625784333","hospital",50,30,1
"way/625784336","hospital",50,30,1
"way/625785208","hospital",50,30,1
"way/625786033","hospital",50,30,1
"way/626079408","hospital",50,30,4
"way/626079409","hospital",50,30,4
"way/626079410","hospital",50,30,4
"way/626292207","hospital",50,30,0
"way/626292208","hospital",50,30,0
"way/626292209","hospital",50,30,0
"way/626292210","hospital",50,30,0
"way/626363792","hospital",50,30,0
"way/626363793","hospital",50,30,0
"way/626363794","hospital",50,30,0
"way/626363795","hospital",50,30,0
"way/626363796","hospital",50,30,0
"way/626363799","hospital",50,30,0
"way/626363800","hospital",50,30,0
"way/626363801","hospital",50,30,0
"way/626363802","hospital",50,30,0
"way/626363803","hospital",50,30,0
"way/626363804","hospital",50,30,0
"way/626363805","hospital",50,30,0
"way/626363806","hospital",50,30,0
"way/626363807","hospital",50,30,0
"way/626363808","hospital",50,30,0
"way/626670676","hospital",50,30,1
"way/626670677","hospital",50,30,0
"way/626670678","hospital",50,30,0
"way/626670679","hospital",50,30,0
"way/626670681","hospital",50,30,0
"way/626670684","hospital",50,30,0
"way/626670685","hospital",50,30,0
"way/626670687","hospital",50,30,0
"way/626670690","hospital",50,30,0
"way/626670691","hospital",50,30,0
"way/626670693","hospital",50,30,0
"way/626670695","hospital",50,30,0
"way/626670699","hospital",50,30,0
"way/626670700","hospital",50,30,0
"way/626670701","hospital",50,30,0
"way/626670702","hospital",50,30,0
"way/626670706","hospital",50,30,0
"way/626670708","hospital",50,30,0
"way/626670709","hospital",50,30,0
"way/626670710","hospital",50,30,0
"way/627315963","hospital",50,30,4
"way/627327106","hospital",50,30,5
"way/627713763","hospital",50,30,0
"way/627713764","hospital",50,30,0
"way/627713765","hospital",50,30,0
"way/627713766","hospital",50,30,0
"way/627729844","hospital",50,30,0
"way/627769647","hospital",50,30,0
"way/627933274","hospital",50,30,4
"way/627933275","hospital",50,30,4
"way/627933276","hospital",50,30,4
"way/628071591","hospital",50,30,5
"way/628071592","hospital",50,30,5
"way/628188760","hospital",50,30,5
"way/628188761","hospital",50,30,5
"way/628188762","hospital",50,30,5
"way/628188763","hospital",50,30,5
"way/628188764","hospital",50,30,5
"way/628190134","hospital",50,30,4
"way/628190135","hospital",50,30,4
"way/628595744","hospital",50,30,0
"way/628729429","hospital",50,30,4
"way/628729430","hospital",50,30,4
"way/628829551","hospital",50,30,0
"way/628829553","hospital",50,30,0
"way/628829554","hospital",50,30,0
"way/628829555","hospital",50,30,0
"way/628947344","hospital",50,30,4
"way/628947345","hospital",50,30,4
"way/628947346","hospital",50,30,4
"way/628947347","hospital",50,30,4
"way/628947348","hospital",50,30,4
"way/628947351","hospital",50,30,4
"way/629029360","hospital",50,30,4
"way/629029361","hospital",50,30,3
"way/629029362","hospital",50,30,3
"way/629029363","hospital",50,30,4
"way/629162019","hospital",50,30,4
"way/629168325","hospital",50,30,4
"way/629207323","hospital",50,30,0
"way/629207326","hospital",50,30,0
"way/629254813","hospital",50,30,4
"way/629264565","hospital",50,30,1
"way/629264567","hospital",50,30,1
"way/629264569","hospital",50,30,1
"way/629264571","hospital",50,30,1
"way/629264574","hospital",50,30,1
"way/629264578","hospital",50,30,1
"way/629613424","hospital",50,30,0
"way/629613428","hospital",50,30,0
"way/629613430","hospital",50,30,0
"way/629613442","hospital",50,30,0
"way/629799017","hospital",50,30,0
"way/629799824","hospital",50,30,0
"way/629799825","hospital",50,30,0
"way/629799826","hospital",50,30,0
"way/629799828","hospital",50,30,0
"way/629799829","hospital",50,30,0
"way/629799830","hospital",50,30,0
"way/629799831","hospital",50,30,0
"way/629799833","hospital",50,30,0
"way/629799834","hospital",50,30,0
"way/629799835","hospital",50,30,0
"way/629799836","hospital",50,30,0
"way/629799837","hospital",50,30,0
"way/629799838","hospital",50,30,0
"way/629799839","hospital",50,30,0
"way/629801010","hospital",50,30,0
"way/629801011","hospital",50,30,0
"way/629801012","hospital",50,30,0
"way/629801013","hospital",50,30,0
"way/629801014","hospital",50,30,0
"way/629801015","hospital",50,30,0
"way/629801016","hospital",50,30,0
"way/629801017","hospital",50,30,0
"way/629801018","hospital",50,30,0
"way/629801019","hospital",50,30,0
"way/629801020","hospital",50,30,0
"way/629801022","hospital",50,30,0
"way/629801023","hospital",50,30,0
"way/629801024","hospital",50,30,0
"way/629801025","hospital",50,30,0
"way/629801026","hospital",50,30,0
"way/629802265","hospital",50,30,0
"way/629802268","hospital",50,30,0
"way/629802270","hospital",50,30,0
"way/629802272","hospital",50,30,0
"way/629802275","hospital",50,30,0
"way/629802278","hospital",50,30,0
"way/629802281","hospital",50,30,0
"way/629802284","hospital",50,30,0
"way/629802287","hospital",50,30,0
"way/629802290","hospital",50,30,0
"way/629802292","hospital",50,30,0
"way/629802295","hospital",50,30,0
"way/629802299","hospital",50,30,0
"way/629802302","hospital",50,30,0
"way/629802306","hospital",50,30,0
"way/629802309","hospital",50,30,0
"way/629802313","hospital",50,30,0
"way/630101626","hospital",50,30,4
"way/630101627","hospital",50,30,4
"way/630101628","hospital",50,30,4
"way/630101629","hospital",50,30,4
"way/630101630","hospital",50,30,4
"way/630303757","hospital",50,30,4
"way/630303759","hospital",50,30,4
"way/630303760","hospital",50,30,4
"way/630314459","hospital",50,30,4
"way/630314460","hospital",50,30,4
"way/630314461","hospital",50,30,4
"way/630404720","hospital",50,30,4
"way/630404722","hospital",50,30,4
"way/630404725","hospital",50,30,4
"way/630404727","hospital",50,30,4
"way/630408715","hospital",50,30,4
"way/630408716","hospital",50,30,4
"way/630414306","hospital",50,30,4
"way/630414307","hospital",50,30,4
"way/630414308","hospital",50,30,4
"way/630414309","hospital",50,30,4
"way/630414310","hospital",50,30,4
"way/630414311","hospital",50,30,4
"way/630414312","hospital",50,30,4
"way/630414313","hospital",50,30,4
"way/630414314","hospital",50,30,4
"way/630418300","hospital",50,30,4
"way/630418301","hospital",50,30,4
"way/630418302","hospital",50,30,4
"way/630418303","hospital",50,30,4
"way/630678943","hospital",50,30,4
"way/630678944","hospital",50,30,4
"way/630678945","hospital",50,30,4
"way/630678946","hospital",50,30,4
"way/630678947","hospital",50,30,4
"way/630773571","hospital",50,30,0
"way/630874581","hospital",50,30,1
"way/631460913","hospital",50,30,4
"way/631460914","hospital",50,30,4
"way/631460915","hospital",50,30,4
"way/631460916","hospital",50,30,4
"way/631460917","hospital",50,30,4
"way/631461803","hospital",50,30,4
"way/631461804","hospital",50,30,4
"way/631945392","hospital",50,30,0
"way/632046642","hospital",50,30,4
"way/632369053","hospital",50,30,4
"way/632369054","hospital",50,30,4
"way/633974579","hospital",50,30,0
"way/634127530","hospital",50,30,1
"way/634169442","hospital",50,30,3
"way/635673169","hospital",50,30,0
"way/635725071","hospital",50,30,2
"way/635746702","hospital",50,30,0
"way/636126179","hospital",50,30,0
"way/636126180","hospital",50,30,0
"way/636126182","hospital",50,30,0
"way/636126183","hospital",50,30,0
"way/636126184","hospital",50,30,0
"way/636126187","hospital",50,30,0
"way/636126192","hospital",50,30,0
"way/636126193","hospital",50,30,0
"way/636126194","hospital",50,30,0
"way/636126195","hospital",50,30,0
"way/636126205","hospital",50,30,0
"way/636126206","hospital",50,30,0
"way/636126208","hospital",50,30,0
"way/636126209","hospital",50,30,0
"way/636126210","hospital",50,30,0
"way/636126211","hospital",50,30,0
"way/636126212","hospital",50,30,0
"way/636126213","hospital",50,30,0
"way/636126214","hospital",50,30,0
"way/636126215","hospital",50,30,0
"way/636126217","hospital",50,30,0
"way/636126218","hospital",50,30,0
"way/636126219","hospital",50,30,0
"way/636126220","hospital",50,30,0
"way/636126221","hospital",50,30,0
"way/636126222","hospital",50,30,0
"way/636126223","hospital",50,30,0
"way/636126226","hospital",50,30,0
"way/636126228","hospital",50,30,0
"way/636126229","hospital",50,30,0
"way/636126230","hospital",50,30,0
"way/636126231","hospital",50,30,0
"way/636126232","hospital",50,30,0
"way/636126234","hospital",50,30,0
"way/636126235","hospital",50,30,0
"way/636126236","hospital",50,30,0
"way/636126237","hospital",50,30,0
"way/636126238","hospital",50,30,0
"way/636126239","hospital",50,30,0
"way/636126240","hospital",50,30,0
"way/636126242","hospital",50,30,0
"way/636126243","hospital",50,30,0
"way/636126244","hospital",50,30,0
"way/636126245","hospital",50,30,0
"way/636126246","hospital",50,30,0
"way/636126247","hospital",50,30,0
"way/636126266","hospital",50,30,0
"way/636126267","hospital",50,30,0
"way/636126280","hospital",50,30,0
"way/636126282","hospital",50,30,0
"way/636126283","hospital",50,30,0
"way/636126289","hospital",50,30,0
"way/636126290","hospital",50,30,0
"way/636126291","hospital",50,30,0
"way/636126303","hospital",50,30,0
"way/636126306","hospital",50,30,0
"way/636126309","hospital",50,30,0
"way/636126314","hospital",50,30,0
"way/636126327","hospital",50,30,0
"way/636126328","hospital",50,30,0
"way/636126330","hospital",50,30,0
"way/636126331","hospital",50,30,0
"way/636126335","hospital",50,30,0
"way/636126337","hospital",50,30,0
"way/636126339","hospital",50,30,0
"way/636126342","hospital",50,30,0
"way/636126344","hospital",50,30,0
"way/636126346","hospital",50,30,0
"way/636126348","hospital",50,30,0
"way/636126350","hospital",50,30,0
"way/636126353","hospital",50,30,0
"way/636126355","hospital",50,30,0
"way/636126356","hospital",50,30,0
"way/636126359","hospital",50,30,0
"way/636126361","hospital",50,30,0
"way/636126363","hospital",50,30,0
"way/636126365","hospital",50,30,0
"way/636126368","hospital",50,30,0
"way/636126369","hospital",50,30,0
"way/636126370","hospital",50,30,0
"way/636126371","hospital",50,30,0
"way/636126373","hospital",50,30,0
"way/636126375","hospital",50,30,0
"way/636126376","hospital",50,30,0
"way/636126377","hospital",50,30,0
"way/636126379","hospital",50,30,0
"way/636126380","hospital",50,30,0
"way/636126382","hospital",50,30,0
"way/636126384","hospital",50,30,0
"way/636126385","hospital",50,30,0
"way/636126386","hospital",50,30,0
"way/636126387","hospital",50,30,0
"way/636126388","hospital",50,30,0
"way/636126389","hospital",50,30,0
"way/636126391","hospital",50,30,0
"way/636126392","hospital",50,30,0
"way/636126393","hospital",50,30,0
"way/636126394","hospital",50,30,0
"way/636126395","hospital",50,30,0
"way/636126396","hospital",50,30,0
"way/636126397","hospital",50,30,0
"way/636126398","hospital",50,30,0
"way/636126399","hospital",50,30,0
"way/636126402","hospital",50,30,0
"way/636126407","hospital",50,30,0
"way/636126411","hospital",50,30,0
"way/636126415","hospital",50,30,0
"way/636126416","hospital",50,30,0
"way/636126418","hospital",50,30,0
"way/636126419","hospital",50,30,0
"way/636126422","hospital",50,30,0
"way/636126424","hospital",50,30,0
"way/636126425","hospital",50,30,0
"way/636126426","hospital",50,30,0
"way/636126429","hospital",50,30,0
"way/636126432","hospital",50,30,0
"way/636126433","hospital",50,30,0
"way/636126434","hospital",50,30,0
"way/636126435","hospital",50,30,0
"way/636126436","hospital",50,30,0
"way/636126437","hospital",50,30,0
"way/636126442","hospital",50,30,0
"way/636126443","hospital",50,30,0
"way/636126444","hospital",50,30,0
"way/636126445","hospital",50,30,0
"way/636126446","hospital",50,30,0
"way/636126447","hospital",50,30,0
"way/636132193","hospital",50,30,0
"way/636221795","hospital",50,30,1
"way/636245914","hospital",50,30,2
"way/636245918","hospital",50,30,2
"way/636473790","hospital",50,30,1
"way/636473791","hospital",50,30,1
"way/636473792","hospital",50,30,2
"way/636473793","hospital",50,30,2
"way/636473794","hospital",50,30,2
"way/636473795","hospital",50,30,2
"way/636473796","hospital",50,30,2
"way/636514290","hospital",50,30,1
"way/636514293","hospital",50,30,1
"way/636514296","hospital",50,30,1
"way/636514297","hospital",50,30,1
"way/636682387","hospital",50,30,1
"way/636682396","hospital",50,30,1
"way/636682398","hospital",50,30,1
"way/636682401","hospital",50,30,1
"way/637698968","hospital",50,30,1
"way/637849092","hospital",50,30,1
"way/637849093","hospital",50,30,1
"way/637849094","hospital",50,30,1
"way/637849095","hospital",50,30,1
"way/637887523","hospital",50,30,1
"way/637887524","hospital",50,30,1
"way/637887525","hospital",50,30,1
"way/637887770","hospital",50,30,1
"way/637887771","hospital",50,30,1
"way/637910552","hospital",50,30,1
"way/637910554","hospital",50,30,1
"way/637910890","hospital",50,30,1
"way/637910891","hospital",50,30,1
"way/637911076","hospital",50,30,1
"way/638331504","hospital",50,30,1
"way/638432091","hospital",50,30,1
"way/638436775","hospital",50,30,1
"way/638436776","hospital",50,30,1
"way/638436777","hospital",50,30,1
"way/638436778","hospital",50,30,1
"way/638436779","hospital",50,30,1
"way/638436780","hospital",50,30,1
"way/638436781","hospital",50,30,1
"way/638436782","hospital",50,30,1
"way/638436783","hospital",50,30,1
"way/638445906","hospital",50,30,1
"way/638445908","hospital",50,30,1
"way/638445910","hospital",50,30,1
"way/638445913","hospital",50,30,1
"way/638451651","hospital",50,30,1
"way/638451652","hospital",50,30,1
"way/638460193","hospital",50,30,1
"way/638460196","hospital",50,30,1
"way/638460197","hospital",50,30,1
"way/638460198","hospital",50,30,1
"way/638460199","hospital",50,30,1
"way/638460200","hospital",50,30,1
"way/638460201","hospital",50,30,1
"way/638460202","hospital",50,30,1
"way/638460203","hospital",50,30,1
"way/638460204","hospital",50,30,1
"way/638460205","hospital",50,30,1
"way/638460206","hospital",50,30,1
"way/638460207","hospital",50,30,1
"way/638460208","hospital",50,30,1
"way/638460209","hospital",50,30,1
"way/638460211","hospital",50,30,1
"way/638460212","hospital",50,30,1
"way/638465754","hospital",50,30,1
"way/638465755","hospital",50,30,1
"way/638465756","hospital",50,30,1
"way/638465757","hospital",50,30,1
"way/638465758","hospital",50,30,1
"way/638465759","hospital",50,30,1
"way/638465760","hospital",50,30,1
"way/638465761","hospital",50,30,1
"way/638465762","hospital",50,30,1
"way/638465763","hospital",50,30,1
"way/638465764","hospital",50,30,1
"way/638465765","hospital",50,30,1
"way/638465766","hospital",50,30,1
"way/638465767","hospital",50,30,1
"way/638465768","hospital",50,30,1
"way/638465769","hospital",50,30,1
"way/638467971","hospital",50,30,0
"way/638500003","hospital",50,30,1
"way/638500004","hospital",50,30,1
"way/638500005","hospital",50,30,1
"way/638500006","hospital",50,30,1
"way/638630126","hospital",50,30,0
"way/638630135","hospital",50,30,0
"way/638630136","hospital",50,30,0
"way/638630137","hospital",50,30,0
"way/638634835","hospital",50,30,0
"way/638634836","hospital",50,30,0
"way/638634837","hospital",50,30,0
"way/638634838","hospital",50,30,0
"way/638634839","hospital",50,30,0
"way/638634840","hospital",50,30,0
"way/638634841","hospital",50,30,0
"way/638636028","hospital",50,30,0
"way/638636029","hospital",50,30,0
"way/638636030","hospital",50,30,0
"way/638636031","hospital",50,30,0
"way/638636032","hospital",50,30,0
"way/638636033","hospital",50,30,0
"way/638636034","hospital",50,30,0
"way/638636035","hospital",50,30,0
"way/638638573","hospital",50,30,0
"way/638652502","hospital",50,30,1
"way/638656521","hospital",50,30,1
"way/638656522","hospital",50,30,1
"way/638656525","hospital",50,30,1
"way/638656531","hospital",50,30,1
"way/638656532","hospital",50,30,1
"way/638667864","hospital",50,30,1
"way/638667879","hospital",50,30,1
"way/638672291","hospital",50,30,1
"way/638672292","hospital",50,30,1
"way/638672293","hospital",50,30,1
"way/638672294","hospital",50,30,1
"way/638672295","hospital",50,30,1
"way/638672296","hospital",50,30,1
"way/638672297","hospital",50,30,1
"way/638672298","hospital",50,30,1
"way/638672299","hospital",50,30,1
"way/638685874","hospital",50,30,0
"way/638685875","hospital",50,30,0
"way/638685876","hospital",50,30,0
"way/638685877","hospital",50,30,0
"way/638685878","hospital",50,30,0
"way/638685885","hospital",50,30,0
"way/638685886","hospital",50,30,0
"way/638685887","hospital",50,30,0
"way/638685888","hospital",50,30,0
"way/638685889","hospital",50,30,0
"way/638685890","hospital",50,30,0
"way/638685891","hospital",50,30,0
"way/638685892","hospital",50,30,0
"way/638685897","hospital",50,30,0
"way/638696460","hospital",50,30,0
"way/638697339","hospital",50,30,1
"way/638697340","hospital",50,30,1
"way/638697341","hospital",50,30,1
"way/638697342","hospital",50,30,1
"way/638697343","hospital",50,30,1
"way/638697344","hospital",50,30,1
"way/638697345","hospital",50,30,1
"way/638697346","hospital",50,30,1
"way/638697347","hospital",50,30,1
"way/638697348","hospital",50,30,1
"way/638697349","hospital",50,30,1
"way/638697350","hospital",50,30,1
"way/638697351","hospital",50,30,1
"way/638697352","hospital",50,30,1
"way/638697353","hospital",50,30,1
"way/638697354","hospital",50,30,1
"way/638697372","hospital",50,30,1
"way/638697375","hospital",50,30,1
"way/638697376","hospital",50,30,1
"way/638697377","hospital",50,30,1
"way/638697378","hospital",50,30,1
"way/638697379","hospital",50,30,1
"way/638697380","hospital",50,30,1
"way/638728514","hospital",50,30,0
"way/638736887","hospital",50,30,0
"way/638736893","hospital",50,30,0
"way/638736894","hospital",50,30,0
"way/639137403","hospital",50,30,0
"way/639268711","hospital",50,30,1
"way/639268712","hospital",50,30,1
"way/639268713","hospital",50,30,1
"way/639268714","hospital",50,30,1
"way/639268715","hospital",50,30,1
"way/639268716","hospital",50,30,1
"way/639268717","hospital",50,30,1
"way/639268718","hospital",50,30,1
"way/639268719","hospital",50,30,1
"way/639268720","hospital",50,30,1
"way/639789379","hospital",50,30,0
"way/639789380","hospital",50,30,0
"way/639789381","hospital",50,30,0
"way/639789382","hospital",50,30,0
"way/639789383","hospital",50,30,0
"way/639789384","hospital",50,30,1
"way/639789385","hospital",50,30,0
"way/639789386","hospital",50,30,1
"way/639789387","hospital",50,30,0
"way/639789388","hospital",50,30,0
"way/639789389","hospital",50,30,0
"way/639789391","hospital",50,30,1
"way/639789944","hospital",50,30,0
"way/639789945","hospital",50,30,1
"way/639789946","hospital",50,30,0
"way/639789947","hospital",50,30,0
"way/639789948","hospital",50,30,0
"way/639789949","hospital",50,30,0
"way/639789950","hospital",50,30,0
"way/639789951","hospital",50,30,0
"way/639789952","hospital",50,30,0
"way/639789953","hospital",50,30,0
"way/639789954","hospital",50,30,1
"way/639789955","hospital",50,30,1
"way/639998711","hospital",50,30,1
"way/639998725","hospital",50,30,1
"way/639998736","hospital",50,30,1
"way/639998737","hospital",50,30,1
"way/639998738","hospital",50,30,1
"way/639998739","hospital",50,30,1
"way/639998740","hospital",50,30,1
"way/639998742","hospital",50,30,1
"way/639998743","hospital",50,30,1
"way/639998744","hospital",50,30,1
"way/639998745","hospital",50,30,1
"way/639998746","hospital",50,30,1
"way/639998747","hospital",50,30,1
"way/639998749","hospital",50,30,1
"way/640097053","hospital",50,30,1
"way/640097055","hospital",50,30,1
"way/640097056","hospital",50,30,1
"way/640097057","hospital",50,30,1
"way/640097058","hospital",50,30,1
"way/640097062","hospital",50,30,1
"way/640302390","hospital",50,30,1
"way/640303795","hospital",50,30,1
"way/640303796","hospital",50,30,1
"way/640303797","hospital",50,30,1
"way/640303799","hospital",50,30,1
"way/640402120","hospital",50,30,1
"way/640420439","hospital",50,30,1
"way/640506144","hospital",50,30,1
"way/640582919","hospital",50,30,1
"way/640614820","hospital",50,30,0
"way/640629388","hospital",50,30,0
"way/640629389","hospital",50,30,0
"way/640662433","hospital",50,30,1
"way/640662437","hospital",50,30,1
"way/640808101","hospital",50,30,1
"way/640808103","hospital",50,30,1
"way/640808105","hospital",50,30,1
"way/640974858","hospital",50,30,0
"way/640974864","hospital",50,30,0
"way/640974870","hospital",50,30,0
"way/640974871","hospital",50,30,0
"way/640974872","hospital",50,30,0
"way/640974900","hospital",50,30,0
"way/640974906","hospital",50,30,0
"way/640974907","hospital",50,30,0
"way/640974909","hospital",50,30,0
"way/641025585","hospital",50,30,1
"way/641968334","hospital",50,30,0
"way/641975512","hospital",50,30,0
"way/641975513","hospital",50,30,1
"way/641975514","hospital",50,30,0
"way/641975515","hospital",50,30,0
"way/642609924","hospital",50,30,1
"way/642609925","hospital",50,30,1
"way/642918674","hospital",50,30,0
"way/642918675","hospital",50,30,0
"way/642918676","hospital",50,30,0
"way/642975039","hospital",50,30,0
"way/642975040","hospital",50,30,0
"way/642975065","hospital",50,30,0
"way/642975066","hospital",50,30,0
"way/643076411","hospital",50,30,0
"way/643126100","hospital",50,30,0
"way/643126101","hospital",50,30,0
"way/643310504","hospital",50,30,1
"way/643310533","hospital",50,30,0
"way/643734512","hospital",50,30,0
"way/643734513","hospital",50,30,0
"way/643810452","hospital",50,30,0
"way/644382203","hospital",50,30,0
"way/644849000","hospital",50,30,1
"way/644849001","hospital",50,30,1
"way/644849002","hospital",50,30,1
"way/644849003","hospital",50,30,1
"way/644849006","hospital",50,30,1
"way/645071921","hospital",50,30,0
"way/645463269","hospital",50,30,0
"way/645463271","hospital",50,30,0
"way/645622235","hospital",50,30,0
"way/645622246","hospital",50,30,0
"way/645622252","hospital",50,30,0
"way/645622253","hospital",50,30,0
"way/645622260","hospital",50,30,0
"way/645881761","hospital",50,30,0
"way/645899708","hospital",50,30,0
"way/646096539","hospital",50,30,0
"way/647007140","hospital",50,30,0
"way/647897319","hospital",50,30,0
"way/647897320","hospital",50,30,0
"way/648582542","hospital",50,30,0
"way/648596520","hospital",50,30,0
"way/648596525","hospital",50,30,0
"way/648596526","hospital",50,30,0
"way/648596527","hospital",50,30,0
"way/648596532","hospital",50,30,0
"way/648596533","hospital",50,30,0
"way/648596534","hospital",50,30,0
"way/648596535","hospital",50,30,0
"way/648596536","hospital",50,30,0
"way/648596537","hospital",50,30,0
"way/648596538","hospital",50,30,0
"way/648596539","hospital",50,30,0
"way/648596540","hospital",50,30,0
"way/648596541","hospital",50,30,0
"way/648596542","hospital",50,30,0
"way/648596543","hospital",50,30,0
"way/648596544","hospital",50,30,0
"way/648596545","hospital",50,30,0
"way/648596546","hospital",50,30,0
"way/648596547","hospital",50,30,0
"way/648596548","hospital",50,30,0
"way/648596549","hospital",50,30,0
"way/648596550","hospital",50,30,0
"way/648596551","hospital",50,30,0
"way/648596552","hospital",50,30,0
"way/648596553","hospital",50,30,0
"way/648596554","hospital",50,30,0
"way/648596555","hospital",50,30,0
"way/648596556","hospital",50,30,0
"way/648596557","hospital",50,30,0
"way/648596560","hospital",50,30,0
